t01,exxEng01AVG,StressEng01AVG,eyyEng01AVG,0,exxHencky01SOI,StressTrue01AVG,SR0Hencky1AVG,eyyHencky01AVG,t02,exxEng02AVG,StressEng02AVG,eyyEng02AVG,0,exxHencky02SOI,StressTrue02AVG,SR0Hencky2AVG,eyyHencky02AVG,t03,exxEng03AVG,StressEng03AVG,eyyEng03AVG,0,exxHencky03SOI,StressTrue03AVG,SR0Hencky3AVG,eyyHencky03AVG
172.4028,0.00764594276,8.453625,-0.0031459709,0,172.4028,0.007633951,8.51826093,9e-05,172.403,0.00765392921,8.43266667,-0.00325466631,0,172.403,0.00763323701,8.4972097,-8.53e-06,173.544,0.00773792627,8.42320833,-0.00304992349,0,173.544,0.00770758535,8.4883865,2.52e-05
172.6038,0.00766262276,8.45279167,-0.0031330809,0,172.6038,0.007651181,8.51756222,-9.68e-07,172.604,0.00763839921,8.43208333,-0.00327798631,0,172.604,0.00761892701,8.49649095,-2.4e-06,173.745,0.00773251627,8.42225,-0.00306429349,0,173.745,0.00770293535,8.48737519,-1.48e-05
172.8048,0.00764396276,8.45279167,-0.0031025109,0,172.8048,0.007633561,8.51740449,-4.04e-05,172.805,0.00765358921,8.43258333,-0.00330895631,0,172.805,0.00763227701,8.49712286,-1.65e-06,173.946,0.00773182627,8.4215,-0.00302984349,0,173.946,0.00770163535,8.48661357,5.14e-05
173.0068,0.00764697276,8.45170833,-0.0031726309,0,173.0068,0.007634931,8.51633832,0.000123212,173.007,0.00763859921,8.43141667,-0.00332200631,0,173.007,0.00761826701,8.49582088,-4.95e-05,174.147,0.00775380627,8.421875,-0.00314503349,0,174.147,0.00772365535,8.48717659,4.7e-05
173.2078,0.00769492276,8.45033333,-0.0031984009,0,173.2078,0.007683181,8.515358,-9.91e-05,173.208,0.00763261921,8.43045833,-0.00327028631,0,173.208,0.00761235701,8.49480481,-1.46e-05,174.349,0.00775243627,8.42341667,-0.00304024349,0,174.349,0.00772056535,8.48871867,-4.87e-05
173.4088,0.00760528276,8.450375,-0.0030898509,0,173.4088,0.007595041,8.51464249,-5.07e-05,173.409,0.00763226921,8.43058333,-0.00328730631,0,173.409,0.00761238701,8.49492781,-2.62e-05,174.55,0.00773499627,8.42204167,-0.00311293349,0,174.55,0.00770403535,8.48718613,-2.37e-05
173.6108,0.00767396276,8.44979167,-0.0031775909,0,173.6108,0.007662801,8.51463505,0.000217411,173.611,0.00762207921,8.42970833,-0.00325778631,0,173.611,0.00760180701,8.49396024,9.27e-05,174.751,0.00774130627,8.42179167,-0.00311628349,0,174.751,0.00771101535,8.48698734,3.95e-05
173.8118,0.00769672276,8.44866667,-0.0031121209,0,173.8118,0.007682581,8.51369371,-6.21e-05,173.812,0.00767038921,8.42991667,-0.00329105631,0,173.812,0.00764971701,8.49457741,8.69e-06,174.953,0.00775012627,8.422125,-0.00316289349,0,174.953,0.00771991535,8.48739753,3.86e-05
174.0138,0.00764997276,8.448,-0.0031495509,0,174.0138,0.007637801,8.51262697,-2.2e-05,174.013,0.00762755921,8.42920833,-0.00326395631,0,174.013,0.00760531701,8.49350262,-7.41e-05,175.154,0.00775639627,8.421875,-0.00313272349,0,175.154,0.00772654535,8.4871984,8.04e-05
174.2148,0.00768610276,8.447625,-0.0032096209,0,174.2148,0.007673741,8.51255431,2.48e-05,174.214,0.00764382921,8.43004167,-0.00325092631,0,174.214,0.00761988701,8.49447947,-7.92e-05,175.355,0.00778308627,8.42208333,-0.00309062349,0,175.355,0.00775226535,8.48763313,8.94e-05
174.4158,0.00766001276,8.44779167,-0.0031345509,0,174.4158,0.007647801,8.51250186,-0.00010142,174.416,0.00759347921,8.429375,-0.00327863631,0,174.416,0.00757339701,8.49338328,8.67e-05,175.557,0.00779300627,8.42241667,-0.00311819349,0,175.557,0.00776254535,8.48805261,-9.5e-05
174.6178,0.00764715276,8.44679167,-0.0031694709,0,174.6178,0.007632901,8.51138557,-2.69e-05,174.617,0.00767517921,8.42954167,-0.00327773631,0,174.617,0.00765481701,8.49423991,0.000165888,175.758,0.00774450627,8.42354167,-0.00302425349,0,175.758,0.00771401535,8.48877784,-0.000172042
174.8188,0.00764857276,8.44708333,-0.0031071309,0,174.8188,0.007636961,8.51169146,-1.54e-05,174.785,0.00765807921,8.42904167,-0.00329406631,0,174.785,0.00763462701,8.49359194,-0.000107319,175.959,0.00772256627,8.42429167,-0.00307749349,0,175.959,0.00769326535,8.48934882,7.88e-05
175.0198,0.00763827276,8.446,-0.0031514509,0,175.0198,0.007626701,8.51051285,3.45e-05,174.986,0.00763694921,8.42958333,-0.00328201631,0,174.986,0.00761519701,8.49395963,-3.4e-05,176.161,0.00777585627,8.42495833,-0.00296853349,0,176.161,0.00774572535,8.4904696,1.78e-05
175.2208,0.00766327276,8.445875,-0.0030949009,0,175.2208,0.007650861,8.51059804,3.19e-05,175.188,0.00763983921,8.42841667,-0.00326584631,0,175.188,0.00762093701,8.49280841,-1.47e-06,176.362,0.00773100627,8.42454167,-0.00309730349,0,176.362,0.00770044535,8.48967185,-0.000107581
175.4228,0.00765259276,8.445375,-0.0031397809,0,175.4228,0.007639541,8.51000402,-2.02e-05,175.389,0.00763782921,8.42870833,-0.00328655631,0,175.389,0.00761461701,8.49308537,-7.54e-05,176.563,0.00773298627,8.42566667,-0.00316970349,0,176.563,0.00770239535,8.49082223,2.65e-05
175.6238,0.00765401276,8.44479167,-0.0031978809,0,175.6238,0.007642731,8.50942821,-6.86e-05,175.59,0.00761009921,8.42754167,-0.00326667631,0,175.59,0.00759058701,8.49167609,4.31e-05,176.765,0.00774280627,8.42579167,-0.00308249349,0,176.765,0.00771111535,8.49103094,0.000100255
175.8248,0.00762435276,8.444125,-0.0031688209,0,175.8248,0.007611901,8.50850599,2.87e-05,175.792,0.00765230921,8.427,-0.00322363631,0,175.792,0.00763195701,8.49148601,0.00012833,176.966,0.00777346627,8.42629167,-0.00311484349,0,176.966,0.00774276535,8.49179316,4.18e-05
175.9928,0.00766354276,8.4435,-0.0030034409,0,175.9928,0.007653331,8.50820712,6.14e-05,175.993,0.00766290921,8.42620833,-0.00322136631,0,175.993,0.00764225701,8.4907776,-0.000119236,177.167,0.00775839627,8.42708333,-0.00308323349,0,177.167,0.00772792535,8.49246399,-9.85e-06
176.2278,0.00764785276,8.44316667,-0.0031727509,0,176.2278,0.007636631,8.50773876,-6.23e-05,176.194,0.00760736921,8.42608333,-0.00337015631,0,176.194,0.00758395701,8.49018366,-0.000133695,177.369,0.00776895627,8.42625,-0.00310366349,0,177.369,0.00773879535,8.49171317,-2.2e-05
176.4288,0.00763568276,8.44279167,-0.0031492409,0,176.4288,0.007626181,8.50725815,2.66e-05,176.396,0.00760837921,8.42529167,-0.00332078631,0,176.396,0.00758841701,8.48939448,3.64e-05,177.57,0.00774977627,8.42608333,-0.00306041349,0,177.57,0.00771905535,8.49138359,1.2e-05
176.6308,0.00765821276,8.44225,-0.0030211409,0,176.6308,0.007647331,8.50690255,1.43e-05,176.597,0.00761996921,8.42554167,-0.00333300631,0,176.597,0.00759861701,8.48974403,6.15e-05,177.771,0.00777498627,8.42566667,-0.00315907349,0,177.771,0.00774362535,8.49117611,1.23e-05
176.7988,0.00764363276,8.44154167,-0.0031426309,0,176.7988,0.007631441,8.50606571,0.000115869,176.798,0.00763452921,8.42483333,-0.00327514631,0,176.798,0.00761317701,8.48915297,5.92e-05,177.973,0.00775368627,8.42558333,-0.00308216349,0,177.973,0.00772399535,8.49091266,-0.000106637
176.9998,0.00770352276,8.4425,-0.0031634209,0,176.9998,0.007690091,8.50753699,0.000100687,177,0.00763971921,8.42375,-0.00327216631,0,177,0.00762244701,8.48810508,-1.38e-05,178.174,0.00773086627,8.42520833,-0.00312757349,0,178.174,0.00770067535,8.49034249,2.51e-06
177.2008,0.00768644276,8.44204167,-0.0030228409,0,177.2008,0.007671991,8.50693094,-0.000122559,177.201,0.00762720921,8.42379167,-0.00321707631,0,177.201,0.00760761701,8.48804169,-3e-05,178.375,0.00775534627,8.42395833,-0.00304370349,0,178.375,0.00772500535,8.48928905,-4.23e-05
177.4018,0.00765262276,8.4415,-0.0032359209,0,177.4018,0.007640741,8.50609962,-0.000161247,177.402,0.00763428921,8.42379167,-0.00328608631,0,177.402,0.00761037701,8.48810133,6.31e-05,178.577,0.00771367627,8.42483333,-0.00316504349,0,178.577,0.00768366535,8.48981977,-3.71e-05
177.6038,0.00762060276,8.44270833,-0.0032217009,0,177.6038,0.007607081,8.50704686,6.1e-05,177.604,0.00765357921,8.42395833,-0.00326270631,0,177.604,0.00763301701,8.48843177,-7.47e-05,178.778,0.00773912627,8.42408333,-0.00321580349,0,178.778,0.00771007535,8.48927838,1.12e-05
177.8048,0.00767818276,8.441375,-0.0031954509,0,177.8048,0.007665311,8.50618942,2.27e-05,177.805,0.00759966921,8.42429167,-0.00325020631,0,177.805,0.00758026701,8.4883135,-1.42e-05,179.046,0.00771861627,8.4225,-0.00297665349,0,179.046,0.00768892535,8.48751005,-5.18e-05
178.0058,0.00762958276,8.44170833,-0.0031740009,0,178.0058,0.007616211,8.50611505,-0.000116333,178.006,0.00764507921,8.42404167,-0.00329733631,0,178.006,0.00762729701,8.48844413,-1.09e-05,179.181,0.00771898627,8.42233333,-0.00307029349,0,179.181,0.00768924535,8.48734521,8.81e-05
178.2078,0.00763016276,8.44295833,-0.0031603909,0,178.2078,0.007618471,8.50737948,3.8e-05,178.208,0.00759622921,8.42408333,-0.00331471631,0,178.208,0.00757588701,8.4880746,-0.0001373,179.382,0.00774920627,8.42120833,-0.00303644349,0,179.382,0.00771849535,8.48646601,0.000117056
178.4088,0.00764287276,8.44275,-0.0031312009,0,178.4088,0.007631501,8.50727686,0.000140025,178.409,0.00759246921,8.423,-0.00338378631,0,178.409,0.00757201701,8.48695137,3.56e-05,179.583,0.00776596627,8.42154167,-0.00316053349,0,179.583,0.00773637535,8.48694308,-4.36e-05
178.6098,0.00768838276,8.44204167,-0.0031541609,0,178.6098,0.007674841,8.50694731,4.53e-05,178.61,0.00761218921,8.42270833,-0.00329209631,0,178.61,0.00759020701,8.48682358,0.000195397,179.785,0.00773348627,8.42016667,-0.00309136349,0,179.785,0.00770094535,8.48528391,3.22e-05
178.8118,0.00766164276,8.442625,-0.0030995009,0,178.8118,0.007649741,8.50730938,-0.00012673,178.812,0.00766738921,8.42325,-0.00328310631,0,178.812,0.00765071701,8.48783434,0.000218704,179.986,0.00778015627,8.42041667,-0.00305765349,0,179.986,0.00774934535,8.48592882,0.000130769
179.0128,0.00763646276,8.44208333,-0.0030535809,0,179.0128,0.007623811,8.50655099,-2.95e-05,178.979,0.00769429921,8.42245833,-0.00327336631,0,178.979,0.00767092701,8.48726325,-3.73e-05,180.187,0.00778382627,8.41925,-0.00306382349,0,180.187,0.00775360535,8.48478398,-3.87e-05
179.2138,0.00765111276,8.440375,-0.0030726909,0,179.2138,0.007637861,8.50495326,4.47e-05,179.214,0.00765649921,8.42191667,-0.00332790631,0,179.214,0.00763567701,8.48639907,-0.000107048,180.389,0.00776293627,8.41833333,-0.00319743349,0,180.389,0.00773374535,8.48368432,-4.05e-05
179.4158,0.00765397276,8.44029167,-0.0030970009,0,179.4158,0.007641811,8.50489343,1.08e-05,179.416,0.00764500921,8.42279167,-0.00333436631,0,179.416,0.00762423701,8.48718399,-2.25e-05,180.59,0.00776788627,8.41770833,-0.00307900349,0,180.59,0.00773730535,8.48309613,3.04e-05
179.6168,0.00765566276,8.43954167,-0.0030937409,0,179.6168,0.007642221,8.50415195,-7.49e-06,179.583,0.00764712921,8.42170833,-0.00327791631,0,179.583,0.00762736701,8.48611023,5.69e-05,180.791,0.00777671627,8.4175,-0.00312701349,0,180.791,0.00774597535,8.48296051,-8.97e-05
179.8178,0.00765035276,8.4395,-0.0031692209,0,179.8178,0.007638791,8.50406515,3.91e-05,179.785,0.00766643921,8.42125,-0.00330984631,0,179.785,0.00764523701,8.485811,-3.54e-05,180.993,0.00773145627,8.41616667,-0.00311933349,0,180.993,0.00770119535,8.48123589,8.68e-05
180.0198,0.00767037276,8.43945833,-0.0030903009,0,180.0198,0.007657971,8.50419212,4.76e-05,179.986,0.00763248921,8.42195833,-0.00330923631,0,179.986,0.00761310701,8.48623884,-0.000123796,181.194,0.00781126627,8.41595833,-0.00301342349,0,181.194,0.00778091535,8.48169762,-3.45e-05
180.2208,0.00767131276,8.439375,-0.0031034009,0,180.2208,0.007657971,8.50411609,-5.41e-05,180.187,0.00761255921,8.42283333,-0.00323980631,0,180.187,0.00759539701,8.48695265,1.5e-05,181.395,0.00771726627,8.416125,-0.00309304349,0,181.395,0.00768731535,8.48107448,-0.000134684
180.4218,0.00764682276,8.439,-0.0031132309,0,180.4218,0.007636201,8.50353154,1.61e-05,180.389,0.00763866921,8.422875,-0.00324014631,0,180.389,0.00761912701,8.48721456,4.74e-05,181.597,0.00775747627,8.41479167,-0.00312336349,0,181.597,0.00772669535,8.48006921,0.000102544
180.6238,0.00767755276,8.43908333,-0.0031410009,0,180.6238,0.007664431,8.50387484,4.17e-05,180.59,0.00763172921,8.42433333,-0.00331348631,0,180.59,0.00761445701,8.48862556,3.56e-05,181.798,0.00775819627,8.4145,-0.00312237349,0,181.798,0.00772861535,8.47978134,-1.86e-05
180.8248,0.00766034276,8.43858333,-0.0031308709,0,180.8248,0.007652981,8.50322577,-8.02e-05,180.791,0.00765202921,8.42445833,-0.00325421631,0,180.791,0.00763347701,8.48892253,-2.77e-05,181.999,0.00774981627,8.41383333,-0.00303413349,0,181.999,0.00771919535,8.479039,-5.17e-06
181.0258,0.00764553276,8.43829167,-0.0030923709,0,181.0258,0.007632121,8.5028069,-9.51e-05,180.993,0.00762558921,8.42533333,-0.00322471631,0,180.993,0.00760329701,8.48958146,-0.000138861,182.201,0.00775780627,8.41325,-0.00303611349,0,182.201,0.00772652535,8.47851836,2.68e-05
181.2278,0.00762635276,8.43933333,-0.0031019709,0,181.2278,0.007614691,8.50369467,3.64e-05,181.194,0.00759986921,8.42475,-0.00326751631,0,181.194,0.00757755701,8.488777,-0.000139014,182.402,0.00775978627,8.412875,-0.00302981349,0,182.402,0.00772999535,8.47815711,-0.000143795
181.4288,0.00765790276,8.43875,-0.0031990609,0,181.4288,0.007646741,8.50337313,0.00011404,181.395,0.00756671921,8.42420833,-0.00329648631,0,181.395,0.00754732701,8.48795195,7.51e-05,182.603,0.00769798627,8.411875,-0.00316794349,0,182.603,0.00766861535,8.4766295,-9.09e-05
181.6298,0.00767146276,8.43829167,-0.0031727509,0,181.6298,0.007660601,8.50302571,3.04e-05,181.597,0.00762469921,8.42354167,-0.00325186631,0,181.597,0.00760778701,8.48776864,0.000272184,182.804,0.00772187627,8.41354167,-0.00316496349,0,182.804,0.00769336535,8.47850999,9.46e-05
181.8318,0.00767111276,8.43866667,-0.0030943109,0,181.8318,0.007659001,8.50340063,-7.85e-05,181.798,0.00767828921,8.424125,-0.00324690631,0,181.798,0.00765690701,8.48880787,6.77e-05,183.006,0.00773744627,8.412125,-0.00311834349,0,183.006,0.00770669535,8.47721337,7.61e-05
181.9988,0.00764261276,8.43783333,-0.0031663909,0,181.9988,0.007631621,8.50232043,-5.69e-05,181.999,0.00765224921,8.424125,-0.00326354631,0,181.999,0.00763506701,8.4885885,-0.000104186,183.207,0.00775422627,8.41108333,-0.00310077349,0,183.207,0.00772403535,8.47630478,3.88e-05
182.2008,0.00765134276,8.43870833,-0.0031674609,0,182.2008,0.007638001,8.50327578,4.33e-05,182.2,0.00763601921,8.423375,-0.00316734631,0,182.2,0.00761495701,8.48769605,-8.36e-05,183.408,0.00775292627,8.41041667,-0.00313899349,0,183.408,0.00772231535,8.47562201,-9.99e-05
182.4018,0.00766158276,8.43691667,-0.0030823809,0,182.4018,0.007649041,8.5015568,-2.66e-05,182.402,0.00762247921,8.42379167,-0.00328607631,0,182.402,0.00760141701,8.48800184,-5.5e-05,183.61,0.00771315627,8.40970833,-0.00319172349,0,183.61,0.00768381535,8.47457373,-1.94e-05
182.6028,0.00763951276,8.43679167,-0.0030704009,0,182.6028,0.007627301,8.50124464,-7.91e-05,182.603,0.00761251921,8.42308333,-0.00331451631,0,182.603,0.00759279701,8.48720422,3.87e-05,183.811,0.00774544627,8.409625,-0.00307620349,0,183.811,0.00771449535,8.4747613,0.000108583
182.8048,0.00763176276,8.43620833,-0.0031468109,0,182.8048,0.007617201,8.50059147,2.13e-05,182.804,0.00763863921,8.42370833,-0.00330503631,0,182.804,0.00761698701,8.488054,-3.71e-05,184.013,0.00775733627,8.40916667,-0.00304896349,0,184.013,0.00772753535,8.4743994,2.82e-05
183.0058,0.00764948276,8.43679167,-0.0031082509,0,183.0058,0.007635901,8.50132876,7.57e-06,183.006,0.00760015921,8.4235,-0.00331986631,0,183.006,0.00757786701,8.48751994,-5.24e-05,184.214,0.00775617627,8.4075,-0.00301788349,0,184.214,0.00772584535,8.47271005,-9.66e-05
183.2068,0.00763531276,8.43658333,-0.0030701009,0,183.2068,0.007620251,8.50099929,-4.07e-05,183.207,0.00761646921,8.42408333,-0.00333461631,0,183.207,0.00759590701,8.4882451,0.000113409,184.415,0.00771838627,8.4075,-0.00305646349,0,184.415,0.00768865535,8.47239233,-4.09e-06
183.4088,0.00762959276,8.43725,-0.0031599909,0,183.4088,0.007619481,8.50162278,1.22e-05,183.408,0.00764371921,8.42383333,-0.00324899631,0,183.408,0.00762353701,8.48822275,1.02e-06,184.616,0.00775428627,8.40683333,-0.00303578349,0,184.616,0.00772419535,8.47202233,7.11e-05
183.6098,0.00763702276,8.43691667,-0.0032045209,0,183.6098,0.007625161,8.50134959,3.83e-05,183.61,0.00761649921,8.42370833,-0.00326748631,0,183.61,0.00759630701,8.4878675,-3.8e-06,184.818,0.00774822627,8.406875,-0.00319083349,0,184.818,0.00771726535,8.47201337,2.35e-05
183.8108,0.00764716276,8.43779167,-0.0030553809,0,183.8108,0.007634921,8.50231683,-0.000107663,183.811,0.00764442921,8.42345833,-0.00326700631,0,183.811,0.00762200701,8.48785086,6.18e-05,185.019,0.00776439627,8.40804167,-0.00304776349,0,185.019,0.00773367535,8.47332503,4.71e-05
184.0128,0.00759560276,8.43695833,-0.0031292709,0,184.0128,0.007581821,8.50104212,-4.9e-05,184.012,0.00764338921,8.42341667,-0.00324350631,0,184.012,0.00762119701,8.48780012,-5.82e-05,185.22,0.00776710627,8.40825,-0.00300127349,0,185.22,0.00773621535,8.47355777,-1.33e-05
184.2138,0.00762680276,8.43808333,-0.0032591909,0,184.2138,0.007615201,8.50243893,0.000168191,184.214,0.00761970921,8.42175,-0.00324686631,0,184.214,0.00759855701,8.48592129,-6.14e-05,185.422,0.00775897627,8.4085,-0.00305262349,0,185.422,0.00772831535,8.47374135,-5.93e-05
184.4488,0.00766515276,8.4385,-0.0031206309,0,184.4488,0.007655181,8.50318239,0.000102475,184.415,0.00761406921,8.421875,-0.00326222631,0,184.415,0.00759647701,8.48599974,8.75e-05,185.623,0.00774225627,8.409375,-0.00317224349,0,185.623,0.00771235535,8.47448254,-8.43e-05
184.6168,0.00766818276,8.437125,-0.0031533409,0,184.6168,0.007656461,8.50182242,4.82e-05,184.583,0.00765426921,8.42141667,-0.00329482631,0,184.583,0.00763085701,8.48587646,5.03e-05,185.824,0.00772478627,8.40841667,-0.00319307349,0,185.824,0.00769438535,8.47336989,-2.3e-05
184.8178,0.00768470276,8.4385,-0.0031633809,0,184.8178,0.007672981,8.50334736,2.24e-05,184.784,0.00763299921,8.421,-0.00328813631,0,184.784,0.00761502701,8.48527749,-2.6e-05,186.026,0.00773275627,8.40791667,-0.00313552349,0,186.026,0.00770309535,8.47293304,1.71e-05
185.0188,0.00767716276,8.43725,-0.0030782509,0,185.0188,0.007665461,8.50202414,-9.93e-05,184.985,0.00764005921,8.42058333,-0.00333480631,0,184.985,0.00762036701,8.48491709,5.12e-05,186.227,0.00773060627,8.40675,-0.00307958349,0,186.227,0.00770124535,8.47173927,-1.8e-05
185.2208,0.00764413276,8.43720833,-0.0031572809,0,185.2208,0.007632991,8.50170347,-6.42e-05,185.187,0.00765601921,8.42020833,-0.00327092631,0,185.187,0.00763564701,8.48467361,2.26e-05,186.428,0.00772521627,8.40758333,-0.00311708349,0,186.428,0.00769584535,8.47253373,9.45e-06
185.4218,0.00765220276,8.43791667,-0.0031035809,0,185.4218,0.007639601,8.50248532,1.97e-05,185.388,0.00765142921,8.41995833,-0.00324801631,0,185.388,0.00762949701,8.48438305,-6.06e-05,186.63,0.00773450627,8.407,-0.00319009349,0,186.63,0.00770505535,8.47202399,5.49e-05
185.6228,0.00765270276,8.4375,-0.0031191609,0,185.6228,0.007640931,8.50206968,3.71e-05,185.589,0.00763245921,8.419375,-0.00318950631,0,185.589,0.00761124701,8.48363554,8.91e-05,186.831,0.00774797627,8.40770833,-0.00314750349,0,186.831,0.00771794535,8.47285106,-4.09e-05
185.8248,0.00766921276,8.43733333,-0.0031296509,0,185.8248,0.007654511,8.50204104,5.34e-05,185.791,0.00768764921,8.41916667,-0.00326137631,0,185.791,0.00766534701,8.48389027,-0.00012726,187.032,0.00771793627,8.407625,-0.00315015349,0,187.032,0.00768859535,8.47251451,-2.56e-05
186.0258,0.00767061276,8.437125,-0.0031722509,0,186.0258,0.007662421,8.50184292,-9.1e-05,185.992,0.00757940921,8.41775,-0.00327605631,0,185.992,0.00756000701,8.48155157,-0.000126352,187.234,0.00773779627,8.407625,-0.00298741349,0,187.234,0.00770764535,8.47268149,5.66e-05
186.1938,0.00763459276,8.437375,-0.0031164009,0,186.1938,0.007620931,8.50179092,-9.69e-05,186.193,0.00763434921,8.417,-0.00333312631,0,186.193,0.00761446701,8.48125832,0.000262701,187.435,0.00774164627,8.40833333,-0.00309762349,0,187.435,0.00771136535,8.47342768,-6.08e-05
186.4288,0.00763603276,8.43683333,-0.0031360609,0,186.4288,0.007623391,8.50125727,5.76e-05,186.395,0.00768430921,8.416125,-0.00327736631,0,186.395,0.00766579701,8.48079711,3.86e-05,187.636,0.00771497627,8.40716667,-0.00312486349,0,187.636,0.00768318535,8.47202776,-6.22e-05
186.5958,0.00765643276,8.43691667,-0.0030953709,0,186.5958,0.007644111,8.50151335,9.03e-05,186.596,0.00765382921,8.41533333,-0.00329525631,0,186.596,0.00762999701,8.47974286,-8.2e-05,187.838,0.00771624627,8.40775,-0.00311812349,0,187.838,0.00768631535,8.47262627,6.45e-05
186.7978,0.00766994276,8.43566667,-0.0031424209,0,186.7978,0.007656731,8.50036775,8.34e-06,186.798,0.00765368921,8.41470833,-0.00324513631,0,186.798,0.00763276701,8.4791119,-9.46e-07,188.039,0.00773958627,8.40775,-0.00301589349,0,188.039,0.00770913535,8.47282251,2.37e-05
187.0328,0.00765779276,8.43608333,-0.0030813209,0,187.0328,0.007647751,8.50068511,-6.06e-06,186.999,0.00764868921,8.41520833,-0.00322848631,0,186.999,0.00762961701,8.47957365,-7.49e-05,188.24,0.00772669627,8.40704167,-0.00311648349,0,188.24,0.00769585535,8.47200032,7.77e-05
187.2668,0.00766496276,8.435625,-0.0031191409,0,187.2668,0.007653891,8.50028375,-1.04e-05,187.2,0.00762596921,8.41420833,-0.00321190631,0,187.2,0.00760259701,8.47837483,-0.000135135,188.442,0.00777012627,8.407125,-0.00303778349,0,188.442,0.00774041535,8.47244942,6.33e-05
187.4018,0.00765720276,8.43495833,-0.0031334609,0,187.4018,0.007643891,8.49954652,-7.91e-05,187.401,0.00759600921,8.41433333,-0.00329187631,0,187.401,0.00757520701,8.47824869,0.000116417,188.643,0.00775131627,8.40741667,-0.00309515349,0,188.643,0.00772133535,8.47258521,9.75e-06
187.6028,0.00763771276,8.43554167,-0.0031333509,0,187.6028,0.007627331,8.49996991,-4.31e-06,187.603,0.00766939921,8.41508333,-0.00331530631,0,187.603,0.00764947701,8.47962197,0.000111557,188.844,0.00777490627,8.40741667,-0.00303866349,0,188.844,0.00774434535,8.47278354,9.27e-05
187.8038,0.00765716276,8.43475,-0.0031941409,0,187.8038,0.007642161,8.49933625,-3.11e-05,187.804,0.00764120921,8.41525,-0.00326904631,0,187.804,0.00762013701,8.47955269,-0.000131227,189.046,0.00778873627,8.40716667,-0.00313687349,0,189.046,0.00775866535,8.47264787,-9.13e-05
188.0058,0.00762655276,8.434875,-0.0032363209,0,188.0058,0.007614791,8.49920402,2.63e-05,188.005,0.00761589921,8.41533333,-0.00321424631,0,188.005,0.00759664701,8.47942366,3.37e-06,189.247,0.00773956627,8.407375,-0.00307375349,0,189.247,0.00770759535,8.47244444,-0.000165919
188.2068,0.00766399276,8.43441667,-0.0031401909,0,188.2068,0.007652731,8.49905797,-3.43e-05,188.207,0.00763805921,8.414375,-0.00322258631,0,188.207,0.00762148701,8.47864449,9.71e-05,189.448,0.00772156627,8.40779167,-0.00310525349,0,189.448,0.00769185535,8.47271299,-5.22e-05
188.4078,0.00761105276,8.43483333,-0.0031788109,0,188.4078,0.007600991,8.49903129,2.05e-05,188.408,0.00765691921,8.415,-0.00328468631,0,188.408,0.00763574701,8.47943298,2.19e-05,189.65,0.00771620627,8.40766667,-0.00309014349,0,189.65,0.00768655535,8.47254196,5.35e-05
188.6098,0.00767311276,8.43429167,-0.0031201909,0,188.6098,0.007661011,8.49900894,0.000109034,188.609,0.00765067921,8.41354167,-0.00325265631,0,188.609,0.00763029701,8.47791098,-0.000109358,189.851,0.00774458627,8.40745833,-0.00307339349,0,189.851,0.00771338535,8.47257062,9.66e-05
188.8108,0.00765803276,8.43554167,-0.0031063909,0,188.8108,0.007644901,8.50014132,-3.12e-05,188.811,0.00761424921,8.41366667,-0.00324591631,0,188.811,0.00759171701,8.47773042,-6.96e-05,190.052,0.00775523627,8.40695833,-0.00314814349,0,190.052,0.00772547535,8.47215628,-7.08e-05
189.0118,0.00766406276,8.43529167,-0.0031384409,0,189.0118,0.007648431,8.49994027,-3.56e-05,189.012,0.00762222921,8.413,-0.00322771631,0,189.012,0.00760227701,8.47712581,9.4e-05,190.254,0.00771537627,8.40641667,-0.00317910349,0,190.254,0.00768488535,8.47127533,-2.53e-05
189.2138,0.00764363276,8.434625,-0.0031701509,0,189.2138,0.007630581,8.49909618,3.52e-05,189.213,0.00764913921,8.41220833,-0.00328787631,0,189.213,0.00762956701,8.47655449,0.000221333,190.455,0.00774552627,8.40670833,-0.00298307349,0,190.455,0.00771528535,8.47182271,-3.53e-05
189.4148,0.00767391276,8.43604167,-0.0031341709,0,189.4148,0.007662601,8.50077911,0.00013209,189.415,0.00770912921,8.412,-0.00325934631,0,189.415,0.00769139701,8.47684919,-1.68e-05,190.656,0.00770079627,8.40654167,-0.00303613349,0,190.656,0.00767068535,8.47127873,-1.67e-05
189.6158,0.00769667276,8.43554167,-0.0031182709,0,189.6158,0.007683771,8.50046727,-0.000148227,189.616,0.00764789921,8.41095833,-0.00325910631,0,189.616,0.00762280701,8.47528449,-0.000248459,190.858,0.00773983627,8.40595833,-0.00309561349,0,190.858,0.00770855535,8.47101907,-1.8e-05
189.8178,0.00761478276,8.43616667,-0.0030968909,0,189.8178,0.007602921,8.50040624,-4.37e-05,189.784,0.00761902921,8.411,-0.00332524631,0,189.784,0.00759969701,8.47508365,-0.000186464,191.059,0.00769339627,8.40633333,-0.00306189349,0,191.059,0.00766342535,8.47100659,-3.3e-05
190.0188,0.00767903276,8.43566667,-0.0031480909,0,190.0188,0.007666181,8.50044443,6.49e-05,189.985,0.00757350921,8.41041667,-0.00330890631,0,189.985,0.00755399701,8.47411303,0.000144934,191.26,0.00772563627,8.406625,-0.00308715349,0,191.26,0.00769527535,8.47157153,0.000120461
